created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Label
2023-10-06 15:19:55+00:00,1710313947260453058,setelah salawi salah jokowi kini mecungul salawo salah ganjar pranowo,1,28,77,280,in,55200751,1710313947260453058,WagimanDeep212_,https://twitter.com/WagimanDeep212_/status/1710313947260453058,Netral
2023-10-06 14:32:08+00:00,1710301920173183016,noel sayangkan ganjar ketawa saat ketum hanura singgung capres yang tak punya istri httpstcoffbqshyg,9,83,158,376,in,3319260420,1710301920173183016,geloraco,https://twitter.com/geloraco/status/1710301920173183016,Netral
2023-10-06 14:12:20+00:00,1710296939793625285,itu apa   kamu jgn cuma kasih screenshot mana linknya  bgmn kalo kita debat soal kemiskinan di jateng kalo aku bisa buktikan ganjar berhasil menurunkan kamu berhenti dukung prabowo tapi kalo kamu bisa buktikan ganjar gagal aku berhenti dukung ganjar bgmn,7,76,82,304,in,1356517931887120384,1710296939793625285,Anak__Ogi,https://twitter.com/Anak__Ogi/status/1710296939793625285,Netral
2023-10-06 13:41:38+00:00,1710289211931443326,semua capres pasti bawa agama jgn hanya amin sj yg anda serang ganjar dan prabowo jg bawa agama byk koq videonya jadilah menag yg memberikan kesejukan di pilpres ini httpstcovfiwkcou,25,178,145,327,in,312049767,1710289211931443326,UmarSyadatHsb__,https://twitter.com/UmarSyadatHsb__/status/1710289211931443326,Netral
2023-10-06 13:26:38+00:00,1710285439142375553,berhasil urus keluarga berhasil urus provinsi insyaallah berhasil urus negara apalagi didampingi ibu negara yg cantik dan cerdas  akhlak alam ganjar dicap baik pola asuh atikoh ganjar dikagumi nyaining jabar ganjar setara  ganjarsetara  httpstcowscbxoikt,1,26,65,291,in,154435354,1710285439142375553,ch_chotimah2,https://twitter.com/ch_chotimah2/status/1710285439142375553,Netral
2023-10-06 13:13:35+00:00,1710282154155123163,ganjar itu pintar ramah suka bercanda omongannya berisi itu kata ronal  ganjar itu bagus pinter bener itu kata ceu popong  buat saya ganjar itu pilihan yang passiaptepat httpstcoshkgnreo,3,17,111,431,in,980685208969031680,1710282154155123163,SantorinisSun,https://twitter.com/SantorinisSun/status/1710282154155123163,Netral
2023-10-06 13:06:48+00:00,1710280447450812872,insyaallah sebentar lagi ada di seluruh indonesia saudara kita yg tidak mampu akan memiliki dan menikmati kesempatan yg sama inilah keadilan ganjar setara   sekolah asrama gratis di jawa tengah satusatunya di indonesia ganjarsetara httpstconpaxbezfzj,3,60,87,409,in,154435354,1710280447450812872,ch_chotimah2,https://twitter.com/ch_chotimah2/status/1710280447450812872,Netral
2023-10-06 12:17:06+00:00,1710267940061499862,alasan santri banyak dukung ganjar keturunan waliyullah sunan kalijaga httpstcohueytdbpg,142,1188,61,397,in,55507370,1710267940061499862,tvOneNews,https://twitter.com/tvOneNews/status/1710267940061499862,Netral
2023-10-06 11:59:59+00:00,1710263630389002567,inovasi ganjar yang menginspirasi smkn jateng yg diprakarsai ganjar berhasil memberikan solusi kepada  hal sekaliguspendidikan amp  pengentasan kemiskinan inilah contoh dari fokus kerja ganjar dalam memberikan solusi atas permasalahan masyatakat jateng akhirnya setelah berita httpstcorvsgfi,3,14,64,209,in,980685208969031680,1710263630389002567,SantorinisSun,https://twitter.com/SantorinisSun/status/1710263630389002567,Netral
2023-10-06 10:59:25+00:00,1710248387453632603,pada waktu yg bersamaan kamu memanfaatkan popularitas ganjar pranowo utk kamu jadikan panggung politikmu yg rapuh dirayapi sepi    ganjarpilihanterbaik httpstcozssqismqq,9,49,215,680,in,1159689173340585984,1710248387453632603,__AnakKolong,https://twitter.com/__AnakKolong/status/1710248387453632603,Netral
2023-10-06 10:54:03+00:00,1710247039253221463,kh said aqil siroj  insyaallah ganjar jadi presiden  bakal calon presiden bacapres ganjar pranowo mendapat sambutan hangat saat sowan ke kediaman kh said aqil siroj cipedak jakarta selatan kamis  malam said aqil bahkan mendoakan ganjar terpilih menjadi httpstcoowqevp,4,33,73,406,in,821859629034409985,1710247039253221463,KakekHalal,https://twitter.com/KakekHalal/status/1710247039253221463,Netral
2023-10-06 10:30:00+00:00,1710240986230599803,kibarkan bendera putih ganjar pranowo akui gak siap jadi presiden andi noya beri respon pedas memalukan httpstcoqgqmdqsyl,28,301,320,810,in,1243804423001763841,1710240986230599803,democrazymedia,https://twitter.com/democrazymedia/status/1710240986230599803,Netral
2023-10-06 10:13:01+00:00,1710236713510203628,ganjar sowan ke pesantren di kabupaten bekasi jawa barat  ganjar pranowo mendapatkan sambutan hangat para santri yang sudah menunggu saat sowan ke pondok pesantren motivasi indonesia pada jumat   ganjar lebih baik   ganjaruntuksemua httpstcoahmukkzw,0,7,73,274,in,1159475566069731331,1710236713510203628,BiLLRaY2019,https://twitter.com/BiLLRaY2019/status/1710236713510203628,Netral
2023-10-06 10:04:22+00:00,1710234535659720855,kh said aqil siroj  alhamdulillah malam hari ini pesantren atsaqofah kedatangan tokoh nasional yang insyaallah tuhan memberikan jalan kemudahan beliau akan terpilih menjadi presiden yang akan datang yaitu pak ganjar pranowo  sahabatganjar ganjarpranowo ganjar httpstcoxqxjlnpmh,1,14,72,347,in,1101696077147729920,1710234535659720855,03__nakula,https://twitter.com/03__nakula/status/1710234535659720855,Netral
2023-10-06 09:27:42+00:00,1710225308748841172,bacapres ganjar pranowo sowan ke kediaman mantan ketua umum pbnu kh said aqil siradj di jagakarsa jakarta selatan  mendoakan ganjar jadi presiden  dan titip idenya islam nusantara yang saling menghormati ganjar lebih baik httpstcomvxxzahtk,1,7,68,186,in,506059176,1710225308748841172,Urrangawak,https://twitter.com/Urrangawak/status/1710225308748841172,Netral
2023-10-06 09:06:19+00:00,1710219926655684765,pengamat survay survey internal menyebutkan elektabilitas anies terus meroket koalisi prabowo dan ganjar semakin kesulitan mencari figur yang bisa menyaingi elektabilitas pasangan amin yg semakin sulit dikejar koalisi prabowo berpotensi bubar  ps pengamatnya gue apa luh,4,61,132,584,in,2905814730,1710219926655684765,abu_waras,https://twitter.com/abu_waras/status/1710219926655684765,Netral
2023-10-06 08:39:08+00:00,1710213085825548346,                hebat anda kak jangan tanggung kalau mau buat narasi sekalian efek nonton bokep juga jadi inspirasi isis memperkosa para wanita ditempat yg mereka jarah  skalian kejadian pelecehan sex diponpes dan gereja katolik kemarin juga itu salah ganjar kak  jangan tanggung kalau gila,1,37,42,212,in,1648977519390097408,1710163794885042644,NichNach8,https://twitter.com/NichNach8/status/1710213085825548346,Netral
2023-10-06 07:47:56+00:00,1710200202081243412,kyai h said aqil siroj  dukung amp  mendoakan pak ganjar jadi presiden  aamiin ya allah   makasih yai  httpstcogxinvkgd,4,10,82,301,in,1270767175825936384,1710200202081243412,TheLadyJoker,https://twitter.com/TheLadyJoker/status/1710200202081243412,Netral
2023-10-06 07:17:26+00:00,1710192526702064037,pelaku cabul warga sumbar yang disalahin pak ganjarjebule kadermu koq gemblung ya mas     httpstcozzyukrn,2,44,56,191,in,1373290141586919425,1710192526702064037,puspita3_eka,https://twitter.com/puspita3_eka/status/1710192526702064037,Netral
2023-10-06 07:13:43+00:00,1710191588939616379,di jawa tengah ganjar sukses mengekspor umkm rakyatnya setiap bulan nilainya milyaran dollar  saatnya petani teh dan umkm lokal indonesia diberdayakan dan unjuk gigi di mata dunia  teh cianjur misalnya sangat bisa menjadi penguasa pasar ekspor dunia  optimis ganjarpresiden httpstcoudxnmpda,4,136,56,345,in,1102461866129776640,1710191588939616379,Miduk17,https://twitter.com/Miduk17/status/1710191588939616379,Netral
2023-10-06 06:42:22+00:00,1710183699919351866,sholat pun dijadikan konten  anies yg lakukan ganjar yang kau fitnah buzzerp asu   httpstcosunuffn,5,21,95,261,in,1356517931887120384,1710183699919351866,Anak__Ogi,https://twitter.com/Anak__Ogi/status/1710183699919351866,Netral
2023-10-06 06:18:16+00:00,1710177634481795335,kedok ganjar pake buzzer saweran terbongkar  mau nipu di sosmed pake pasukan bayaran httpstcoioynmpdqt,33,244,626,2143,in,1138950541180936192,1710177634481795335,hc_poirot,https://twitter.com/hc_poirot/status/1710177634481795335,Netral
2023-10-06 06:11:50+00:00,1710176015883121125,pak ganjar pranowo telah menjadi salah satu tokoh inspiratif yg mampu memberikan inspirasi kepada masyarakat di seluruh indonesia seperti yg dilakukan warga di desa bambu kuning utara kecamatan cipayung jakarta timur   salah satu bentuk positif yg menjadi inspirasi masyarakat httpstcoguuqdqsuv,1,4,62,206,in,382522068,1710176015883121125,_Rizmaya__,https://twitter.com/_Rizmaya__/status/1710176015883121125,Netral
2023-10-06 05:54:20+00:00,1710171612836954453,bedanya doa kh said aqil untuk anies baswedan dan ganjar pranowo  menurut saya pak said aqil ga jarang salah soal ini  httpstcoeagvqodf,4,27,109,430,in,214159664,1710171612836954453,Paltiwest,https://twitter.com/Paltiwest/status/1710171612836954453,Netral
2023-10-06 05:40:58+00:00,1710168250078880184,ganjar pranowo sowan ke kediaman mantan ketua umum pbnu kh said aqil siroj kedatangan ganjar mendapat sambutan hangat dari ratusan santri ganjar dan said aqil kemudian melakukan pertemuan tertutup selama satu jam said aqil mengaku bersyukur atas kedatangan ganjar ia pun httpstconsysilgi,2,9,83,282,in,2695463725,1710168250078880184,triwul82,https://twitter.com/triwul82/status/1710168250078880184,Netral
2023-10-06 05:13:38+00:00,1710161369847464010,mantan ketua umum pbnu said aqil siroj mendoakan pak ganjar pranowo agar terpilih menjadi presiden di   amin  cc  httpstcogazwvuxun,0,7,51,152,in,1174287141909590017,1710161369847464010,seruanhl,https://twitter.com/seruanhl/status/1710161369847464010,Netral
2023-10-06 05:02:17+00:00,1710158514935738422,mohon maaf apabila ada katakata dari kami yang mencela sesungguhnya kita sesaudara kaum nasionalis mudahmudahan diberikan kelancaran untuk psi mendukung ganjar sudah terlihat dari kemeja mas kaesang hitamputih ganjar   httpstcohohwyhkne,5,42,43,294,in,309025729,1710158514935738422,willsarana,https://twitter.com/willsarana/status/1710158514935738422,Netral
2023-10-06 04:42:07+00:00,1710153438636736730,ganjar dan pengikutnya jawab   amin,2,28,37,200,in,1682627008017350657,1710153438636736730,Resty_J_Cayah,https://twitter.com/Resty_J_Cayah/status/1710153438636736730,Netral
2023-10-06 04:38:57+00:00,1710152643543437732,angelina tanoesoedibjo di tunjuk jd wakil ketua tpn  kalangan gen z   selain angela  semua tokoh tlah di tunjuk utk wakil ketua   tpn ganjar yaitu pak andika pratama tgb amp  pak gatot edy pramono  para pendukung pak ganjar orang  hebat mrk sdh terbukti kiprahnya httpstcoafpvpak,1,4,44,173,in,1678363470134386689,1710152643543437732,Paramitha234,https://twitter.com/Paramitha234/status/1710152643543437732,Netral
2023-10-06 04:01:13+00:00,1710143147492417917,hasto kristiyanto cawapres ganjar pranowo mengerucut pada namanama yang beredar selama ini  sekretaris jenderal dpp pdi perjuangan hasto kristiyanto mengungkapkan bahwa nama kandidat calon wakil presiden cawapres pendamping ganjar pranowo mengerucut pada namanama yang httpstcohvetscmfk,6,160,43,313,in,153407983,1710143147492417917,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1710143147492417917,Netral
2023-10-06 03:43:11+00:00,1710138606365683800,makan bersama warga jateng sudah biasa  luar biasa lagi ketika ganjar dan ibu siti atikoh ngeliwet bareng warga tegallega cianjur di jawa barat  pemimpin yang merakyat tanpa sekat rakyat pun senang ganjar lebih baik httpstcodwfrtf,1,5,98,258,in,506059176,1710138606365683800,Urrangawak,https://twitter.com/Urrangawak/status/1710138606365683800,Netral
2023-10-06 03:42:03+00:00,1710138323451461800,bisa sun   jgn kan itu  loe tidur bentaran tau ganjar mati pun bisa terjadi   loe kok oon banget sih kan semua itu bukan kuasa manusia,2,32,71,339,in,1682627008017350657,1710138323451461800,Resty_J_Cayah,https://twitter.com/Resty_J_Cayah/status/1710138323451461800,Netral
2023-10-06 03:34:35+00:00,1710136441764999531,jadi setiap orang yg telah bertemu ganjar langsung pd akhirnya akan bisa mendukung ganjar itu karena sosok ganjar yg apa adanyatulus amp  rendah hati aura positif seperti itu akan mudah ditangkap amp  menyebar serta menyebabkan orang lain merasakan chemistry tersendiri httpstcoptqjpfydn,0,11,44,162,in,980685208969031680,1710136441764999531,SantorinisSun,https://twitter.com/SantorinisSun/status/1710136441764999531,Netral
2023-10-06 03:30:11+00:00,1710135336523972707,tak menyianyiakan kesempatan untuk meluapkan kebahagiaan setelah bertemu langsung dengan ganjar   gen z beri bunga matahari ke ganjar pranowo simbol kebahagiaan dan keceriaan  ganjar pranowo sebagai sosok yang selalu membawa suasana senang dan ceria untuk orangorang yang httpstcoedhkrsdxdi,0,7,65,170,in,382522068,1710135336523972707,_Rizmaya__,https://twitter.com/_Rizmaya__/status/1710135336523972707,Netral
2023-10-06 03:17:06+00:00,1710132045056442417,aamiin   mantan ketua umum pbnu kh said aqil siradj doakan ganjar pranowo jadi presiden  insyaallah tuhan memberikan jalan kemudahan httpstcodwgrxwans httpstcocjdknl,13,74,247,967,in,154435354,1710132045056442417,ch_chotimah2,https://twitter.com/ch_chotimah2/status/1710132045056442417,Netral
2023-10-06 02:37:44+00:00,1710122138441793953,kata  ganjar pranowo mulai mengacak jabar yg selama ini mjd basis pks dan gerindra  smntr   selalu disambut dg meriah  di daerah yg katanya kandang banteng  bahkan di banyumas ada anggota pdip yg berakal sht  siap mendukung anies  sbg kader perubahan httpstcoqbxcxxgv,3,24,133,236,in,2700740070,1710122138441793953,STresnowat101,https://twitter.com/STresnowat101/status/1710122138441793953,Netral
2023-10-06 02:23:01+00:00,1710118431046205936,masya allah desa tegallega langsung diguyur hujan usai ganjar dan para kiai salat istisqa minta hujan   httpstcocmyhjyuum,23,362,114,891,in,45602536,1710118431046205936,GunRomli,https://twitter.com/GunRomli/status/1710118431046205936,Netral
2023-10-06 02:17:19+00:00,1710116997932126677,ganjar pranowo presiden pilihan gen z  pemilih pemula atau biasa disebut genz diyakini menjadi salah satu kunci keberhasilan dalam pemilihan pilpres  mendatang  ganjarpresiden httpstcodtxitjflu,0,3,62,167,in,382522068,1710116997932126677,_Rizmaya__,https://twitter.com/_Rizmaya__/status/1710116997932126677,Netral
2023-10-06 02:00:29+00:00,1710112760061976759,kunjungan pak ganjar pranowo ke cianjur membuka dialog dengan petani milenial dan rakyat pedesaan  pak ganjar suka berdialog dengan masyarakat beda ama capres lain pak ganjar istimewa   ganjaruntuksemua httpstcoatrsicmsav,0,131,159,360,in,1279643013455605760,1710112760061976759,Cintada16,https://twitter.com/Cintada16/status/1710112760061976759,Netral
2023-10-06 01:45:45+00:00,1710109052511142126,memang harusnya seperti itu belum optimal krn angkanya baru di angka  amp  selisihnya tdk banyak dgn urutan ke  yg belum menentukan pilihanpun masih banyak di angka  generasi ini biasanya memerlukan sosok di kalangan mrk yg dijadikan panutan jadi penting tpn ganjar utk httpstcoxikgz,1,10,61,267,in,980685208969031680,1710109052511142126,SantorinisSun,https://twitter.com/SantorinisSun/status/1710109052511142126,Netral
2023-10-06 01:39:20+00:00,1710107440988180527,padahal itu demi rakyat demi kebaikan bersama hal baik bkn hal jelek bisa dicontoh daerah lain untuk melakukan hal yg sama  lagian ganjar itu capres wajar kemanamana ada yg foto atau video kalo ga begitu bgmn media bisa memberitakan  hatimu kotor  pdhl anies httpstcofzcnaaeyrm,2,33,100,281,in,154435354,1710107440988180527,ch_chotimah2,https://twitter.com/ch_chotimah2/status/1710107440988180527,Netral
2023-10-06 01:26:34+00:00,1710104226846912976,indonesia  jika dipimpin ahok nasibnya akan seperti pertamina  jika dipimpin ganjar nasibnya akan seperti jawa tengah  jika dipimpin erick thohir nasibnya akan seperti bumn  tapi jika dipimpin anies baswedan nasibnya akan seperti jakarta hebat  politikkebhinekaanamin httpstcovcdqwmw,16,21,513,1127,in,1647311678160384007,1710104226846912976,MichelAdam7__,https://twitter.com/MichelAdam7__/status/1710104226846912976,Netral
2023-10-06 01:24:53+00:00,1710103803029258499,ganjar pranowo sowan ke kediaman mantan ketum pbnu kh said aqil siroj  kedatangan ganjar mendapat sambutan hangat dr ratusan santri  kh said aqil siroj berpesan kpd ganjar utk bisa mempertahankan konsep islam nusantara apabila terpilih menjadi presiden   httpstconmwtfwjbf httpstcownemqeyer,4,6,57,185,in,61779973,1710103803029258499,yarachantique,https://twitter.com/yarachantique/status/1710103803029258499,Netral
2023-10-06 01:24:17+00:00,1710103652671902064,mari kita aminkan doa kh said aqil siradj untuk capres kita ganjar pranowo agar terkabul   httpstcotktihja,4,28,54,252,in,219548433,1710103652671902064,hansssolo,https://twitter.com/hansssolo/status/1710103652671902064,Netral
2023-10-06 01:22:32+00:00,1710103213209506064,menangkan ganjar dan pdip jgn sampai mereka berkuasa,6,26,95,411,in,154435354,1710103213209506064,ch_chotimah2,https://twitter.com/ch_chotimah2/status/1710103213209506064,Netral
2023-10-06 01:21:24+00:00,1710102925111140627,konpres tim pemenangan ganjar pranowo arsjad rasjid mengajak seluruh anak bangsa menyambut pesta demokrasi penuh kehangatan dan mempersatukan  melakukan kampanye damai positif tdk di bawa perasaan dan tdk saling menyerang  ganjar lebih baik httpstconbznuazo,0,2,64,180,in,506059176,1710102925111140627,Urrangawak,https://twitter.com/Urrangawak/status/1710102925111140627,Netral
2023-10-06 01:12:18+00:00,1710100636451455207,alhamdulillah puji tuhan kh said aqil siroj tokoh nu amp  tokoh muslim berpengaruh di dunia memberikan doa amp  restu kepada bapak ganjar pranowo sebagai presiden indonesia tahun  beliau juga mengakui mas ganjar sebagai keluarga besar nu  httpstcowfuuimascm,19,81,339,1472,in,45602536,1710100636451455207,GunRomli,https://twitter.com/GunRomli/status/1710100636451455207,Netral
2023-10-06 01:11:12+00:00,1710100360164188181,said aqil yah ide saya tentang islam nusantara kalau pak ganjar sudah jadi presiden teruskan  setelah pak jokowi skrng mantan ketum pbnu semua tau  yg akn jadi presiden  wejangan said aqil ke ganjar teruskan islam nusantara httpstcooiodfglt,3,26,135,620,in,154435354,1710100360164188181,ch_chotimah2,https://twitter.com/ch_chotimah2/status/1710100360164188181,Netral
2023-10-06 01:00:42+00:00,1710097716255285443,ganjar pranowo bersama para ulama khos cianjur dan ratusan santri salat istisqa di lapangan ponpes al ittihad cianjur kamis  salat istisqa digelar untuk meminta hujan di tengah musim kemarau berkepanjangan saat ini  setelah mendapatkan informasi dari bmkg tentang httpstcontuomlgie,1,2,35,219,in,1101696077147729920,1710097716255285443,03__nakula,https://twitter.com/03__nakula/status/1710097716255285443,Netral
2023-10-06 01:00:38+00:00,1710097700312719525,ganjar pranowo paling memiliki citra positif dibanding yang lain  ganjar unggul  dari  kategori kepemimpinan yang diinginkan rakyat     meyakini ganjar sosok yang jujur bersih antikorupsi prabowo hanya  dan abas     menilai ganjar perhatian ke httpstcoiysztgfs,21,479,110,665,in,1102461866129776640,1710097700312719525,Miduk17,https://twitter.com/Miduk17/status/1710097700312719525,Netral
2023-10-05 22:24:56+00:00,1710058518668009886,urang jabar milih ganjar  httpstcoibihudtc,7,157,97,621,in,84221579,1710058518668009886,narkosun,https://twitter.com/narkosun/status/1710058518668009886,Netral
2023-10-05 22:00:39+00:00,1710052406845653346,ganjar salat minta hujan bareng ulama cianjur langsung diguyur hujan warga pak doanya langsung dibayar kontan httpstcowrmpjsbmf,71,362,70,435,in,55507370,1710052406845653346,tvOneNews,https://twitter.com/tvOneNews/status/1710052406845653346,Netral
2023-10-05 17:37:51+00:00,1709986270716494112,kh said aqil doakan ganjar pranowo terpilih jadi presiden   httpstcourlnsdjv httpstcocegaeavse,7,132,111,628,in,45602536,1709986270716494112,GunRomli,https://twitter.com/GunRomli/status/1709986270716494112,Netral
2023-10-05 15:56:36+00:00,1709960790567174640,kalo loe pinter  harusnya capres pdip skrg puan bukan ganjar  ini kejadian mirip  elitenya mau puan  akar rumputnya mau ganjar  loe idiot tau apa  ,0,19,58,235,in,379288910,1709960790567174640,pengarang_sajak,https://twitter.com/pengarang_sajak/status/1709960790567174640,Negatif
2023-10-05 15:54:25+00:00,1709960239045656805,apa  lsi deny ja smrc indikator charta politika amp  semua kang survey lah waktu ke jawa timur apa ada nemu yg namanya  kampoeng prabowo atau kampoeng ganjar   seperti kampoeng amin ini  orangbaikperubahan httpstcokwwqhmgc,3,11,326,817,in,812336286107189249,1709960239045656805,ronaldy596,https://twitter.com/ronaldy596/status/1709960239045656805,Netral
2023-10-05 15:10:23+00:00,1709949157023330328,ganjar pranowo bersilaturahmi ke pondok pesantren al tsaqofah di jalan moh kahfi  jagakarsa jakarta selatan    ganjar disambut dengan selawat diiringi lantunan hadrah oleh ratusan santri pondok pesantren pimpinan kh said aqil siradj   httpstcoxrbbwdnwc,2,7,92,437,in,382522068,1709949157023330328,_Rizmaya__,https://twitter.com/_Rizmaya__/status/1709949157023330328,Netral
2023-10-05 15:07:26+00:00,1709948418666406370,kalau banyak orang yang meragukan kalau ganjar pranowo akan berubah kalau jadi presiden maka saya harus bilang kalian salah besar  lihat bagaimana ganjar masih mau menginap di rumah warga di desa  kayak jokowi yang konsisten blusukan ganjar juga saya yakini juga konsisten httpstcokdybpmyg,2,9,65,278,in,214159664,1709948418666406370,Paltiwest,https://twitter.com/Paltiwest/status/1709948418666406370,Netral
2023-10-05 14:53:22+00:00,1709944875138126142,kalau prabowo gak tahu sesuatu dia menutupi dengan jargonjargon  kalau anies dia mengalihkan dengan konsep teori atau abstraksi   kalau ganjar dia berusaha sok tahu,68,357,1698,4833,in,159919812,1709944875138126142,Dandhy_Laksono,https://twitter.com/Dandhy_Laksono/status/1709944875138126142,Netral
2023-10-05 14:39:33+00:00,1709941400874385472,ketua tim pemenangan nasional ganjar presiden tpngp arsjad rasjid mengumumkan  wakil ketua baru mengisi struktur organisasi   semangat  httpstcoihdxhiy,2,3,54,225,in,1279643013455605760,1709941400874385472,Cintada16,https://twitter.com/Cintada16/status/1709941400874385472,Netral
2023-10-05 14:38:08+00:00,1709941043590992005,ganjar pranowo mendatangi pondok pesantren luhur altsaqafah milik mantan ketua umum pbnu said aqil siradj di ciganjur jakarta selatan malam ini ganjar tiba di ponpes said aqil pada pukul  wib la disambut langsung oleh said aqil dan para santrisantriwati berselang lima httpstcoqqfhhdrsl,4,15,149,436,in,2695463725,1709941043590992005,triwul82,https://twitter.com/triwul82/status/1709941043590992005,Netral
2023-10-05 14:24:43+00:00,1709937667629293731,fitnahmu belengbeleng  ganjar tdk pernah kabur ganjar turun langsung menghadapi dan menyelesaikan walaupun bendungan itu program jokowi  catat telaso  turun langsung menghadapi bkn lepas tangan apalagi kabur seperti  meninggalkan anak buahnya dipenjara httpstcolzcdngxbn,4,14,78,203,in,1356517931887120384,1709937667629293731,Anak__Ogi,https://twitter.com/Anak__Ogi/status/1709937667629293731,Netral
2023-10-05 14:23:28+00:00,1709937351722692839,mau tahu gak kenapa pendukung ganjar itu pada mudah emosi sebab ganjar beda dgn jokowi sejarah dulu  saat jokowi menjadi walikota solo ini menang hampir   lebih suara kemudian maju di cagub dki makanya sorot kamera selalu mengarah ke jokowi bagaimana dgn ganjar pilgub httpstcodtofuewwzi,8,69,69,380,in,1289954556411969537,1709937351722692839,Ndons_Back,https://twitter.com/Ndons_Back/status/1709937351722692839,Netral
2023-10-05 14:12:00+00:00,1709934465651523633,pdip saat ganjar dicalonkan psi meteka marah bilang psi gk ada adab  eh kemaren puan terangan  rayu jk jadi timses ganjar  kan konyol  semua org tau klu jk itu anies baik dulu jaman pilkada maupun saat anies mau dipinang nasdem,2,26,168,746,in,1682627008017350657,1709934465651523633,Resty_J_Cayah,https://twitter.com/Resty_J_Cayah/status/1709934465651523633,Netral
2023-10-05 14:03:12+00:00,1709932251327455306,sakit hati dia  dia dah jilatt ganjar dan serang mush ganjar  tp oleh pdip dia gk dianggap   gw yakin habis ini ikut abu janda  yp dgn syarat org gerindra menerimanya,3,75,157,479,in,1682627008017350657,1709932251327455306,Resty_J_Cayah,https://twitter.com/Resty_J_Cayah/status/1709932251327455306,Netral
2023-10-05 14:00:01+00:00,1709931448919085182,berpakaian ala bung karno tapi sepak terjangnya ala pak harto   namun yang bisa dipastikan tuan tanah yg mirip kompeni ini   bukan ganjar pranowo         ganjaruntuksemua httpstcovwfmhyyz,10,54,258,659,in,1159689173340585984,1709931448919085182,__AnakKolong,https://twitter.com/__AnakKolong/status/1709931448919085182,Netral
2023-10-05 13:41:26+00:00,1709926775877439735,elektabilitas capres dikalangan gen z   ganjar               prabowo      anies                 httpstcofwcrz,1,19,32,196,in,1126547830754107392,1709926775877439735,M45Broo,https://twitter.com/M45Broo/status/1709926775877439735,Netral
2023-10-05 13:12:10+00:00,1709919409584963753,dianggap mampu melanjutkan program pembangunan yang sudah dirintis pak jokowi pak ganjar pranowo mendapat dukungan dari masyarakat sulawesi selatan  mantap  jangan kasih kendor kawal sampai ri   cc  httpstcorzodnrnxu,1,12,78,223,in,1174287141909590017,1709919409584963753,seruanhl,https://twitter.com/seruanhl/status/1709919409584963753,Netral
2023-10-05 12:51:18+00:00,1709914158907719686,gimana gini aja   ganjar  yahya cholil staquf ketua timsesnya  arsjad rasjid  prabowo  khofifah indar p ketua timsesnya  ahy   anies baswedan  muhaimin iskandar ketua timsesnya  gatot nurmantyo  daripada mendang mending  menurut sobat cocoknya siapa,5,44,35,302,in,1418311652462579713,1709914158907719686,DoradongWarrior,https://twitter.com/DoradongWarrior/status/1709914158907719686,Netral
2023-10-05 12:47:10+00:00,1709913117512384749,memang baru ganjar yg menyentuh soal pentingnya permasalahan mental health di kalangan generasi muda kenapa bisa begitu ya karena ganjar sangat peduli thd generasi muda yg akan menjadi ujung tombak menuju indonesia emas apa yg sdh disiapkan oleh jokowitahapan selanjutnya httpstcophspkqe,2,10,67,246,in,980685208969031680,1709913117512384749,SantorinisSun,https://twitter.com/SantorinisSun/status/1709913117512384749,Negatif
2023-10-05 12:31:38+00:00,1709909210379809262,ini baru people power  datang ga ada amplop doorprize demi pengin lihat calon presiden ri  dan pengin foto ama  ganjarterbaik sahabatganjar httpstconqtjwigth,5,7,79,192,in,1637841258231271424,1709909210379809262,Ganjar_Mahfud08,https://twitter.com/Ganjar_Mahfud08/status/1709909210379809262,Netral
2023-10-05 12:15:06+00:00,1709905049626005567,sudah clear ya sekarang skornya  masih belum menerima informasi tentang rumah bapak ganjar soalnya httpstcokpvaiim,11,44,34,384,in,1490365546855952386,1709900882098487675,pundingin,https://twitter.com/pundingin/status/1709905049626005567,Positif
2023-10-05 12:12:33+00:00,1709904407163453562, tuh kan pamer ibadah ini mah sudah jelas ganjar bapak politik identitas,0,75,50,358,in,1112540525771386880,1709866971138073002,CakKhum,https://twitter.com/CakKhum/status/1709904407163453562,Netral
2023-10-05 12:06:29+00:00,1709902880814383350,pdip janjikan kesejahteraan petani dan nelayan jika ganjar menang pilpres  dulu janji stop impor pangan dll skrg bikin janji baru lg ayo siapa yg msh terpedaya dgn janji ,7,52,113,422,in,105085302,1709902880814383350,bachrum_achmadi,https://twitter.com/bachrum_achmadi/status/1709902880814383350,Netral
2023-10-05 11:58:33+00:00,1709900882098487675,skor ganjar  hingga partainya buka blokiran httpstcopikgeanmyc,60,71,329,2674,in,1490365546855952386,1709900882098487675,pundingin,https://twitter.com/pundingin/status/1709900882098487675,Netral
2023-10-05 11:47:20+00:00,1709898058081980647,prabowo panasonic gede dan national listrik gede gapapa yang penting dingin semerbak oldmoney   anies daikin inverter tahun  hemat listrik tapi rumahnya juga tetap banyak sirkulasi alami   ganjar belum ngecek kalau ada yang punya infonya silakan,58,43,430,2303,in,1490365546855952386,1709898058081980647,pundingin,https://twitter.com/pundingin/status/1709898058081980647,Netral
